ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,neighborhood
11824052,JC428193,09/10/2019 09:00:00 AM,012XX S BLUE ISLAND AVE,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,False,False,1232,12,25,28,06,1169163.0,1894386.0,2019,09/17/2019 03:49:10 PM,41.865710322,-87.654465028,"(41.865710322, -87.654465028)","Little Italy, UIC"
11823417,JC427212,09/10/2019 09:00:00 AM,067XX S PARNELL AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,True,True,722,7,6,68,26,1173731.0,1860240.0,2019,09/17/2019 03:49:10 PM,41.771910178,-87.638709117,"(41.771910178, -87.638709117)",Englewood
13411988,JH204319,09/10/2019 09:00:00 AM,007XX W BRIAR PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1934,19,44,6,11,,,2019,03/29/2024 03:40:51 PM,,,,
11823566,JC427241,09/10/2019 08:58:00 AM,026XX W 42ND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,921,9,12,58,08B,1159273.0,1876712.0,2019,12/13/2019 03:40:01 PM,41.81741977,-87.691256818,"(41.81741977, -87.691256818)",Brighton Park
11823335,JC427246,09/10/2019 08:57:00 AM,037XX W CHICAGO AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,False,1112,11,27,23,24,1151140.0,1905078.0,2019,09/17/2019 03:49:10 PM,41.895422368,-87.720348395,"(41.895422368, -87.720348395)",Humboldt Park
11823285,JC427213,09/10/2019 08:55:00 AM,055XX N LUNA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1623,16,45,11,08B,1138191.0,1936388.0,2019,09/17/2019 03:49:10 PM,41.981584276,-87.767148085,"(41.981584276, -87.767148085)",Jefferson Park
11824888,JC429329,09/10/2019 08:50:00 AM,016XX W DIVERSEY PKWY,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1931,19,32,6,08B,1165098.0,1918657.0,2019,09/17/2019 03:49:10 PM,41.932398932,-87.668697553,"(41.932398932, -87.668697553)",Lincoln Park
11823915,JC427897,09/10/2019 08:50:00 AM,003XX S CANAL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,121,1,42,28,14,1173190.0,1898749.0,2019,09/17/2019 03:49:10 PM,41.877594356,-87.639552342,"(41.877594356, -87.639552342)",West Loop
11823273,JC427221,09/10/2019 08:50:00 AM,002XX E 136TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,533,5,9,54,05,1180185.0,1815111.0,2019,09/17/2019 03:49:10 PM,41.647924778,-87.616428248,"(41.647924778, -87.616428248)",Riverdale
11823408,JC427210,09/10/2019 08:49:00 AM,0000X N MICHIGAN AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,112,1,42,32,08B,1177306.0,1900590.0,2019,09/17/2019 03:49:10 PM,41.882553868,-87.624383802,"(41.882553868, -87.624383802)",Millenium Park
11823405,JC427308,09/10/2019 08:45:00 AM,0000X W CHECKPOINT 10 ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,False,False,1655,16,41,76,24,1104633.0,1933690.0,2019,09/23/2019 03:42:22 PM,41.974722951,-87.890619509,"(41.974722951, -87.890619509)",O'Hare
11823314,JC427302,09/10/2019 08:45:00 AM,051XX W BELMONT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,False,False,1634,16,31,15,14,1141469.0,1920788.0,2019,09/17/2019 03:49:10 PM,41.93871642,-87.75547929,"(41.93871642, -87.75547929)",Portage Park
11823248,JC427223,09/10/2019 08:44:00 AM,056XX W FULLERTON AVE,0820,THEFT,$500 AND UNDER,DRUG STORE,False,False,2515,25,30,19,06,1138562.0,1915397.0,2019,09/17/2019 03:49:10 PM,41.923976215,-87.766294416,"(41.923976215, -87.766294416)",Belmont Cragin
11823878,JC427724,09/10/2019 08:40:00 AM,004XX W GRANT PL,0890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,False,False,1812,18,43,7,06,1172912.0,1915247.0,2019,09/17/2019 03:49:10 PM,41.922871938,-87.640083571,"(41.922871938, -87.640083571)",Lincoln Park
11823290,JC427207,09/10/2019 08:40:00 AM,006XX N HAMLIN AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,1122,11,27,23,08A,1150944.0,1903965.0,2019,09/17/2019 03:49:10 PM,41.892372023,-87.72109743,"(41.892372023, -87.72109743)",Humboldt Park
11823374,JC427385,09/10/2019 08:40:00 AM,055XX S KEDZIE AVE,0820,THEFT,$500 AND UNDER,ATHLETIC CLUB,False,False,824,8,14,63,06,1155994.0,1867615.0,2019,09/17/2019 03:49:10 PM,41.792522974,-87.703529737,"(41.792522974, -87.703529737)",Gage Park
11830167,JC435533,09/10/2019 08:39:00 AM,017XX N SAWYER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1422,14,26,23,14,1154311.0,1911498.0,2019,09/19/2019 03:40:07 PM,41.912976673,-87.708530273,"(41.912976673, -87.708530273)",Humboldt Park
11823220,JC427181,09/10/2019 08:38:00 AM,044XX N BROADWAY,0860,THEFT,RETAIL THEFT,COMMERCIAL / BUSINESS OFFICE,False,False,1913,19,46,3,06,1168469.0,1929861.0,2019,09/17/2019 03:49:10 PM,41.963070794,-87.655984213,"(41.963070794, -87.655984213)",Uptown
11823340,JC427194,09/10/2019 08:36:00 AM,073XX S HOYNE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,735,7,17,67,08A,1163630.0,1856010.0,2019,09/17/2019 03:49:10 PM,41.760520374,-87.675854792,"(41.760520374, -87.675854792)",Englewood
11823235,JC427187,09/10/2019 08:32:00 AM,002XX E CHICAGO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1833,18,2,8,08B,1178128.0,1905779.0,2019,09/17/2019 03:49:10 PM,41.896774064,-87.621207307,"(41.896774064, -87.621207307)",Streeterville
11823258,JC427173,09/10/2019 08:30:00 AM,050XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,224,2,3,38,08B,1178895.0,1871649.0,2019,09/07/2021 03:41:02 PM,41.803101569,-87.61943239,"(41.803101569, -87.61943239)",Grand Boulevard
11830755,JC435909,09/10/2019 08:30:00 AM,004XX E Ohio St,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,1834,18,42,8,06,1179501.0,1904294.0,2019,09/19/2019 03:40:07 PM,41.892667777,-87.616210158,"(41.892667777, -87.616210158)",Streeterville
11823874,JC428039,09/10/2019 08:30:00 AM,043XX S MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,215,2,3,38,05,1177882.0,1876238.0,2019,09/17/2019 03:49:10 PM,41.815717219,-87.623008398,"(41.815717219, -87.623008398)",Grand Boulevard
11823440,JC427203,09/10/2019 08:22:00 AM,061XX N CLARK ST,0560,ASSAULT,SIMPLE,STREET,False,False,2433,24,48,77,08A,1164532.0,1941012.0,2019,09/17/2019 03:49:10 PM,41.993754012,-87.670141683,"(41.993754012, -87.670141683)",Edgewater
11823246,JC427158,09/10/2019 08:18:00 AM,057XX W FULLERTON AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,True,False,2515,25,30,19,04A,1137901.0,1915378.0,2019,09/17/2019 03:49:10 PM,41.923936046,-87.768723689,"(41.923936046, -87.768723689)",Belmont Cragin
11824228,JC427531,09/10/2019 08:15:00 AM,067XX S EUCLID AVE,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),False,False,332,3,5,43,06,1190370.0,1860682.0,2019,09/17/2019 03:49:10 PM,41.772738098,-87.577702368,"(41.772738098, -87.577702368)",South Shore
11823223,JC427164,09/10/2019 08:10:00 AM,071XX S WOLCOTT AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,735,7,17,67,08A,1164925.0,1857236.0,2019,09/17/2019 03:49:10 PM,41.76385743,-87.671073961,"(41.76385743, -87.671073961)",Englewood
11823332,JC427179,09/10/2019 08:03:00 AM,087XX S CONSTANCE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,412,4,8,48,08B,1190037.0,1847423.0,2019,09/17/2019 03:49:10 PM,41.73636226,-87.579348992,"(41.73636226, -87.579348992)",Calumet Heights
11830840,JC436033,09/10/2019 08:00:00 AM,014XX S ST LOUIS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1021,10,24,29,14,1153270.0,1892864.0,2019,09/19/2019 03:40:07 PM,41.861863842,-87.712849684,"(41.861863842, -87.712849684)",North Lawndale
11824077,JC428253,09/10/2019 08:00:00 AM,051XX S HALSTED ST,0479,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,SIDEWALK,False,False,934,9,20,61,04B,1171836.0,1870955.0,2019,09/17/2019 03:49:10 PM,41.801355133,-87.645341277,"(41.801355133, -87.645341277)",New City
11825521,JC429988,09/10/2019 08:00:00 AM,028XX S HAMLIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1031,10,22,30,14,1151499.0,1884951.0,2019,09/17/2019 03:49:10 PM,41.840184544,-87.7195584,"(41.840184544, -87.7195584)",Little Village
11823459,JC427237,09/10/2019 08:00:00 AM,0000X E 79TH ST,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,623,6,6,69,06,1177904.0,1852645.0,2019,09/17/2019 03:49:10 PM,41.750975144,-87.623641998,"(41.750975144, -87.623641998)",Grand Crossing
11824267,JC428420,09/10/2019 08:00:00 AM,079XX S COLES AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,False,False,422,4,7,46,26,1198200.0,1852931.0,2019,09/17/2019 03:49:10 PM,41.751276484,-87.549259301,"(41.751276484, -87.549259301)",South Chicago
11859714,JC471304,09/10/2019 08:00:00 AM,012XX W ADAMS ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,1231,12,28,28,11,1168253.0,1899240.0,2019,10/16/2019 09:36:02 PM,41.879049777,-87.657665406,"(41.879049777, -87.657665406)",West Loop
12031345,JD210330,09/10/2019 08:00:00 AM,019XX S WELLS ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,914,9,25,34,11,1175021.0,1890771.0,2019,04/19/2020 03:41:20 PM,41.855661379,-87.633068408,"(41.855661379, -87.633068408)",Chinatown
11824262,JC428414,09/10/2019 08:00:00 AM,017XX E 70TH ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,True,332,3,5,43,05,1189162.0,1858915.0,2019,09/17/2019 03:49:10 PM,41.767918344,-87.582187069,"(41.767918344, -87.582187069)",South Shore
11823761,JC427600,09/10/2019 08:00:00 AM,012XX W ALBION AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,HOTEL/MOTEL,False,False,2432,24,49,1,14,1166859.0,1944233.0,2019,09/17/2019 03:49:10 PM,42.002542731,-87.661489102,"(42.002542731, -87.661489102)",Rogers Park
11823434,JC427437,09/10/2019 07:55:00 AM,017XX N SPRINGFIELD AVE,0850,THEFT,ATTEMPT THEFT,SIDEWALK,False,False,2535,25,26,20,06,1150113.0,1911187.0,2019,09/17/2019 03:49:10 PM,41.912206142,-87.723960964,"(41.912206142, -87.723960964)",Humboldt Park
11823251,JC427142,09/10/2019 07:46:00 AM,057XX S CICERO AVE,4860,OTHER OFFENSE,BOARD PLANE WITH WEAPON,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,True,False,813,8,23,56,26,1145654.0,1866253.0,2019,09/17/2019 03:49:10 PM,41.788987036,-87.74147999,"(41.788987036, -87.74147999)",Garfield Ridge
11837958,JC427436,09/10/2019 07:45:00 AM,0000X W B10 ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,False,False,1651,16,41,76,26,1100234.0,1935553.0,2019,09/26/2019 03:40:11 PM,41.979896533,-87.90676247,"(41.979896533, -87.90676247)",O'Hare
11823300,JC427126,09/10/2019 07:45:00 AM,044XX W ROOSEVELT RD,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,False,False,1131,11,24,29,26,1147069.0,1894336.0,2019,09/17/2019 03:49:10 PM,41.866023916,-87.735575126,"(41.866023916, -87.735575126)",North Lawndale
11823215,JC427169,09/10/2019 07:41:00 AM,096XX S GENOA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,2223,22,21,73,08B,1170702.0,1840748.0,2019,09/17/2019 03:49:10 PM,41.718488096,-87.65037955,"(41.718488096, -87.65037955)",Washington Heights
11827283,JC428046,09/10/2019 07:40:00 AM,063XX N NORDICA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1611,16,41,10,14,1128458.0,1941832.0,2019,09/18/2019 03:41:04 PM,41.996694095,-87.802819885,"(41.996694095, -87.802819885)",Norwood Park
11823360,JC427379,09/10/2019 07:40:00 AM,008XX N STATE ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,False,False,1832,18,2,8,06,1176223.0,1905805.0,2019,09/17/2019 03:49:10 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)",Rush & Division
11823346,JC427234,09/10/2019 07:35:00 AM,071XX S HOYNE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,735,7,17,67,05,1163602.0,1857119.0,2019,09/17/2019 03:49:10 PM,41.763564214,-87.67592635,"(41.763564214, -87.67592635)",Englewood
11823683,JC427906,09/10/2019 07:30:00 AM,013XX W ESTES AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,2423,24,49,1,06,1166159.0,1947527.0,2019,09/17/2019 03:49:10 PM,42.011596568,-87.663969582,"(42.011596568, -87.663969582)",Rogers Park
11823971,JC427977,09/10/2019 07:30:00 AM,070XX W BELMONT AVE,0560,ASSAULT,SIMPLE,APARTMENT,True,True,1632,16,29,17,08A,1128843.0,1920470.0,2019,09/17/2019 03:49:10 PM,41.938067958,-87.801891034,"(41.938067958, -87.801891034)",Dunning
11824141,JC428310,09/10/2019 07:30:00 AM,057XX S COTTAGE GROVE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,235,2,5,41,06,1182562.0,1866933.0,2019,09/17/2019 03:49:10 PM,41.790076102,-87.606130255,"(41.790076102, -87.606130255)",Washington Park
11823228,JC427201,09/10/2019 07:30:00 AM,0000X W DIVISION ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,1824,18,2,8,06,1175605.0,1908362.0,2019,09/17/2019 03:49:10 PM,41.903919035,-87.630396032,"(41.903919035, -87.630396032)",Gold Coast
11823311,JC427279,09/10/2019 07:30:00 AM,058XX S LAFLIN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,713,7,16,67,14,1167333.0,1866110.0,2019,09/17/2019 03:49:10 PM,41.788157599,-87.661994172,"(41.788157599, -87.661994172)",Englewood
11824399,JC428587,09/10/2019 07:24:00 AM,049XX S WESTERN AVE,0560,ASSAULT,SIMPLE,STREET,False,False,923,9,14,63,08A,1161186.0,1872062.0,2019,09/17/2019 03:49:10 PM,41.80462016,-87.684368169,"(41.80462016, -87.684368169)",Gage Park
11824256,JC427171,09/10/2019 07:21:00 AM,0000X E 95TH ST,0810,THEFT,OVER $500,RESIDENCE,False,False,634,6,9,49,06,1178594.0,1842007.0,2019,09/17/2019 03:49:10 PM,41.721767524,-87.621435971,"(41.721767524, -87.621435971)",Roseland
11823184,JC427111,09/10/2019 07:15:00 AM,061XX N HOYNE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2413,24,40,2,08B,1161222.0,1940448.0,2019,09/17/2019 03:49:10 PM,41.992276073,-87.682332969,"(41.992276073, -87.682332969)",West Ridge
11823241,JC427154,09/10/2019 07:15:00 AM,017XX E 67TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,332,3,5,43,08B,1189147.0,1860906.0,2019,09/17/2019 03:49:10 PM,41.773382171,-87.582178312,"(41.773382171, -87.582178312)",Jackson Park
11823338,JC427191,09/10/2019 07:14:00 AM,063XX S HAMILTON AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,726,7,16,67,26,1163122.0,1862514.0,2019,09/17/2019 03:49:10 PM,41.778378893,-87.677534882,"(41.778378893, -87.677534882)",Englewood
11825032,JC429206,09/10/2019 07:12:00 AM,032XX N CLARK ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1924,19,44,6,06,1169868.0,1921628.0,2019,09/17/2019 03:49:10 PM,41.94044868,-87.651081589,"(41.94044868, -87.651081589)",Lake View
11830834,JC436392,09/10/2019 07:00:00 AM,095XX S SANGAMON ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,False,False,2223,22,21,73,08B,1171667.0,1841365.0,2019,09/19/2019 03:40:07 PM,41.720160173,-87.646827082,"(41.720160173, -87.646827082)",Washington Heights
11823192,JC427092,09/10/2019 07:00:00 AM,053XX W RACE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,True,False,1523,15,37,25,08A,1140697.0,1903038.0,2019,09/17/2019 03:49:10 PM,41.890022694,-87.758753657,"(41.890022694, -87.758753657)",Austin
11823352,JC427174,09/10/2019 07:00:00 AM,011XX N MASSASOIT AVE,0880,THEFT,PURSE-SNATCHING,STREET,False,False,1511,15,29,25,06,1137814.0,1906918.0,2019,09/17/2019 03:49:10 PM,41.900722387,-87.769247809,"(41.900722387, -87.769247809)",Austin
11824519,JC427467,09/10/2019 07:00:00 AM,026XX E 75TH ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,NURSING HOME/RETIREMENT HOME,False,False,421,4,7,43,02,1195362.0,1855859.0,2019,10/11/2019 03:41:09 PM,41.759381635,-87.55956245,"(41.759381635, -87.55956245)",South Shore
11829225,JC428063,09/10/2019 07:00:00 AM,055XX S WOOD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,False,715,7,15,67,14,1165295.0,1867866.0,2019,09/18/2019 03:41:04 PM,41.793019707,-87.669417019,"(41.793019707, -87.669417019)",Englewood
12093333,JD282141,09/10/2019 07:00:00 AM,020XX W DIVISION ST,1544,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,False,True,1424,14,1,24,17,1162494.0,1907984.0,2019,07/04/2020 03:39:45 PM,41.903166488,-87.678566378,"(41.903166488, -87.678566378)",Ukrainian Village
11823239,JC427113,09/10/2019 07:00:00 AM,004XX W 77TH ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,621,6,17,69,08A,1174830.0,1853877.0,2019,09/17/2019 03:49:10 PM,41.75442493,-87.634869941,"(41.75442493, -87.634869941)",Grand Crossing
11824658,JC427155,09/10/2019 07:00:00 AM,049XX W POLK ST,0810,THEFT,OVER $500,APARTMENT,False,True,1533,15,29,25,06,1143769.0,1895847.0,2019,09/17/2019 03:49:10 PM,41.870232709,-87.74765197,"(41.870232709, -87.74765197)",Austin
11824445,JC428620,09/10/2019 07:00:00 AM,002XX N COLUMBUS DR,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,False,False,114,1,42,32,06,1178302.0,1901916.0,2019,09/17/2019 03:49:10 PM,41.886169843,-87.620686081,"(41.886169843, -87.620686081)",Loop
11823505,JC427523,09/10/2019 07:00:00 AM,056XX S HALSTED ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,712,7,20,68,08B,1171932.0,1867463.0,2019,09/17/2019 03:49:10 PM,41.791770601,-87.645091743,"(41.791770601, -87.645091743)",Englewood
11823200,JC427094,09/10/2019 06:57:00 AM,016XX W HOWARD ST,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,CTA PLATFORM,True,False,2422,24,49,1,08A,1163750.0,1950346.0,2019,09/17/2019 03:49:10 PM,42.019383301,-87.67275327,"(42.019383301, -87.67275327)",Rogers Park
11823194,JC427112,09/10/2019 06:45:00 AM,006XX N PARKSIDE AVE,1340,CRIMINAL DAMAGE,TO STATE SUP PROP,GOVERNMENT BUILDING/PROPERTY,False,False,1511,15,29,25,14,1138568.0,1903672.0,2019,09/17/2019 03:49:10 PM,41.891801324,-87.76655704,"(41.891801324, -87.76655704)",Austin
11823303,JC427097,09/10/2019 06:45:00 AM,0000X E JACKSON BLVD,1330,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,False,False,113,1,42,32,26,1177029.0,1899023.0,2019,09/17/2019 03:49:10 PM,41.878260207,-87.625448401,"(41.878260207, -87.625448401)",Loop
11823438,JC427086,09/10/2019 06:40:00 AM,059XX S KNOX AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,False,False,813,8,13,64,03,1146393.0,1864533.0,2019,09/17/2019 03:49:10 PM,41.784253084,-87.738813895,"(41.784253084, -87.738813895)",Clearing
11823252,JC427090,09/10/2019 06:37:00 AM,024XX W WALTON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1212,12,26,24,08B,1159951.0,1906248.0,2019,09/17/2019 03:49:10 PM,41.898455645,-87.687955307,"(41.898455645, -87.687955307)",Ukrainian Village
11824341,JC427087,09/10/2019 06:22:00 AM,047XX S COTTAGE GROVE AVE,0610,BURGLARY,FORCIBLE ENTRY,DEPARTMENT STORE,False,False,223,2,4,38,05,1182386.0,1873939.0,2019,09/17/2019 03:49:10 PM,41.809305232,-87.606558389,"(41.809305232, -87.606558389)",Kenwood
11824628,JC428758,09/10/2019 06:15:00 AM,014XX S ST LOUIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1021,10,24,29,08B,1153270.0,1892864.0,2019,09/17/2019 03:49:10 PM,41.861863842,-87.712849684,"(41.861863842, -87.712849684)",North Lawndale
11823423,JC427077,09/10/2019 06:11:00 AM,059XX W MADISON ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,False,True,1513,15,29,25,04A,1136604.0,1899395.0,2019,09/17/2019 03:49:10 PM,41.880100045,-87.773872454,"(41.880100045, -87.773872454)",Austin
11824221,JC427082,09/10/2019 06:00:00 AM,020XX E 72ND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,333,3,5,43,08B,1190979.0,1857627.0,2019,09/17/2019 03:49:10 PM,41.764340232,-87.575568639,"(41.764340232, -87.575568639)",South Shore
11823237,JC427132,09/10/2019 06:00:00 AM,061XX S PRAIRIE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,True,True,311,3,20,40,26,1179092.0,1864412.0,2019,09/17/2019 03:49:10 PM,41.783238071,-87.618930466,"(41.783238071, -87.618930466)",Washington Park
11823274,JC427276,09/10/2019 06:00:00 AM,012XX N KILDARE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,2534,25,37,23,26,1147478.0,1908124.0,2019,09/17/2019 03:49:10 PM,41.903851922,-87.733719967,"(41.903851922, -87.733719967)",Humboldt Park
11824001,JC428172,09/10/2019 06:00:00 AM,105XX S AVENUE J,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,432,4,10,52,05,1202503.0,1835609.0,2019,09/17/2019 03:49:10 PM,41.703634993,-87.534080713,"(41.703634993, -87.534080713)",East Side
11823767,JC427876,09/10/2019 06:00:00 AM,017XX N KEATING AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,2533,25,37,25,05,1144459.0,1911095.0,2019,09/17/2019 03:49:10 PM,41.912062036,-87.74473472,"(41.912062036, -87.74473472)",Austin
11832737,JC427222,09/10/2019 06:00:00 AM,006XX W OHARE ST,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,GOVERNMENT BUILDING / PROPERTY,True,False,1654,16,41,76,18,,,2019,09/12/2023 03:43:00 PM,,,,
11823163,JC427079,09/10/2019 05:59:00 AM,053XX S KIMBARK AVE,0650,BURGLARY,HOME INVASION,APARTMENT,False,False,234,2,4,41,05,1185567.0,1870151.0,2019,09/17/2019 03:49:10 PM,41.79883627,-87.595010562,"(41.79883627, -87.595010562)",Hyde Park
11823161,JC427074,09/10/2019 05:50:00 AM,027XX S DEARBORN ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,CHA APARTMENT,False,True,133,1,3,35,04B,1176316.0,1886532.0,2019,09/17/2019 03:49:10 PM,41.844000177,-87.628442902,"(41.844000177, -87.628442902)",Douglas
11823870,JC427219,09/10/2019 05:30:00 AM,008XX N CHRISTIANA AVE,0560,ASSAULT,SIMPLE,ALLEY,False,False,1121,11,27,23,08A,1153970.0,1905539.0,2019,09/18/2019 03:41:04 PM,41.896631443,-87.709942126,"(41.896631443, -87.709942126)",Humboldt Park
11823158,JC427071,09/10/2019 05:18:00 AM,011XX S MONITOR AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENTIAL YARD (FRONT/BACK),False,False,1513,15,29,25,26,1137560.0,1894462.0,2019,09/17/2019 03:49:10 PM,41.866546066,-87.770480856,"(41.866546066, -87.770480856)",Austin
11824166,JC427070,09/10/2019 05:11:00 AM,054XX S LARAMIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),False,True,814,8,23,56,08B,1142629.0,1867965.0,2019,09/07/2021 03:41:02 PM,41.793741658,-87.752529419,"(41.793741658, -87.752529419)",Garfield Ridge
11824213,JC427419,09/10/2019 05:00:00 AM,088XX S EMERALD AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2223,22,21,71,06,1172853.0,1846334.0,2019,09/17/2019 03:49:10 PM,41.733769766,-87.642336982,"(41.733769766, -87.642336982)",Auburn Gresham
11828929,JC427196,09/10/2019 05:00:00 AM,005XX W 35TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,915,9,11,60,05,1173449.0,1881713.0,2019,09/18/2019 03:41:04 PM,41.830840524,-87.639107097,"(41.830840524, -87.639107097)",Bridgeport
11823301,JC427259,09/10/2019 05:00:00 AM,012XX N KEELER AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,False,2534,25,37,23,03,1148149.0,1908092.0,2019,09/17/2019 03:49:10 PM,41.903751214,-87.731256024,"(41.903751214, -87.731256024)",Humboldt Park
11823151,JC427065,09/10/2019 04:55:00 AM,0000X E MADISON ST,051A,ASSAULT,AGGRAVATED: HANDGUN,CONVENIENCE STORE,False,False,112,1,42,32,04A,1176674.0,1900411.0,2019,09/17/2019 03:49:10 PM,41.882076985,-87.626709904,"(41.882076985, -87.626709904)",Loop
11823146,JC427064,09/10/2019 04:50:00 AM,010XX W 110TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,2234,22,34,75,14,1171371.0,1831534.0,2019,09/17/2019 03:49:10 PM,41.693188884,-87.64819774,"(41.693188884, -87.64819774)",Morgan Park
